Store,Item Category,Item Name,Serving Size,Calories,Total Fat (g),Saturated Fat (g),Trans Fat (g),Cholesterol (mg),Sodium (mg),Total Carb (g),Dietary Fiber (g),Total Sugars (g),Added Sugars (g),Protein (g),Vitamin D (mcg),Potassium (mg),Calcium (mg),Iron (mg),Beverage_prep, Total Fat (g),Trans Fat (g) , Sodium (mg), Total Carbohydrates (g) , Dietary Fibre (g), Sugars (g), Protein (g) ,Vitamin A (% DV) ,Vitamin C (% DV), Calcium (% DV) ,Iron (% DV) ,Caffeine (mg)
Starbucks,Signature Espresso Drinks,Caramel Apple Spice (Without Whipped Cream),,140,,0.0,,35,,,,,,,,,,,Short,0,0.0,0.0,10.0,0.0,33.0,0.0,0%,0%,0%,0%,0
Starbucks,Signature Espresso Drinks,Caramel Apple Spice (Without Whipped Cream),,210,,0.0,,53,,,,,,,,,,,Tall,0,0.0,0.0,15.0,0.0,49.0,0.0,0%,0%,0%,0%,0
Starbucks,Signature Espresso Drinks,Caramel Apple Spice (Without Whipped Cream),,280,,0.0,,70,,,,,,,,,,,Grande,0,0.0,0.0,20.0,0.0,65.0,0.0,0%,0%,0%,0%,0
Starbucks,Signature Espresso Drinks,Caramel Apple Spice (Without Whipped Cream),,360,,0.0,,89,,,,,,,,,,,Venti,0,0.0,0.0,25.0,0.0,83.0,0.0,0%,0%,0%,0%,0
Starbucks,Tazo® Tea Drinks,Tazo® Tea,,0,,0.0,,0,,,,,,,,,,,Short,0,0.0,0.0,0.0,0.0,0.0,0.0,0%,0%,0%,0%,Varies
Starbucks,Tazo® Tea Drinks,Tazo® Tea,,0,,0.0,,0,,,,,,,,,,,Tall,0,0.0,0.0,0.0,0.0,0.0,0.0,0%,0%,0%,0%,Varies
Starbucks,Tazo® Tea Drinks,Tazo® Tea,,0,,0.0,,0,,,,,,,,,,,Grande,0,0.0,0.0,0.0,0.0,0.0,0.0,0%,0%,0%,0%,Varies
Starbucks,Tazo® Tea Drinks,Tazo® Tea,,0,,0.0,,0,,,,,,,,,,,Venti,0,0.0,0.0,0.0,0.0,0.0,0.0,0%,0%,0%,0%,Varies
Starbucks,Tazo® Tea Drinks,Tazo® Chai Tea Latte,,100,,0.0,,22,,,,,,,,,,,Short Nonfat Milk,0.1,0.1,0.0,50.0,0.0,21.0,4.0,6%,0%,10%,0%,50
Starbucks,Tazo® Tea Drinks,Tazo® Chai Tea Latte,,120,,0.1,,22,,,,,,,,,,,2% Milk,2,1.0,10.0,55.0,0.0,21.0,4.0,6%,0%,10%,0%,50
Starbucks,Tazo® Tea Drinks,Tazo® Chai Tea Latte,,110,,0.0,,20,,,,,,,,,,,Soymilk,1.5,0.2,0.0,45.0,0.0,18.0,3.0,4%,0%,10%,6%,50
Starbucks,Tazo® Tea Drinks,Tazo® Chai Tea Latte,,160,,0.0,,34,,,,,,,,,,,Tall Nonfat Milk,0.2,0.1,5.0,80.0,0.0,32.0,6.0,10%,0%,20%,2%,70
Starbucks,Tazo® Tea Drinks,Tazo® Chai Tea Latte,,190,,0.1,,34,,,,,,,,,,,2% Milk,3.5,1.5,15.0,90.0,0.0,32.0,6.0,10%,0%,20%,2%,70
Starbucks,Tazo® Tea Drinks,Tazo® Chai Tea Latte,,160,,0.0,,31,,,,,,,,,,,Soymilk,2.5,0.3,0.0,70.0,1.0,28.0,5.0,6%,0%,20%,10%,70
Starbucks,Tazo® Tea Drinks,Tazo® Chai Tea Latte,,210,,0.0,,45,,,,,,,,,,,Grande Nonfat Milk,0.2,0.1,5.0,105.0,0.0,43.0,8.0,15%,0%,25%,2%,95
Starbucks,Tazo® Tea Drinks,Tazo® Chai Tea Latte,,240,,0.1,,45,,,,,,,,,,,2% Milk,4.5,2.0,20.0,115.0,0.0,42.0,8.0,10%,0%,25%,2%,95
Starbucks,Tazo® Tea Drinks,Tazo® Chai Tea Latte,,220,,0.0,,41,,,,,,,,,,,Soymilk,3.5,0.4,0.0,90.0,1.0,37.0,6.0,8%,0%,25%,10%,95
Starbucks,Tazo® Tea Drinks,Tazo® Chai Tea Latte,,260,,0.0,,57,,,,,,,,,,,Venti Nonfat Milk,0.3,0.2,5.0,135.0,0.0,54.0,10.0,15%,0%,35%,2%,120
Starbucks,Tazo® Tea Drinks,Tazo® Chai Tea Latte,,310,,0.2,,56,,,,,,,,,,,2% Milk,6,3.0,25.0,150.0,0.0,53.0,10.0,15%,2%,30%,2%,120
Starbucks,Tazo® Tea Drinks,Tazo® Chai Tea Latte,,280,,0.0,,51,,,,,,,,,,,Soymilk,4.5,0.5,0.0,115.0,1.0,46.0,8.0,10%,0%,30%,15%,120
Starbucks,Tazo® Tea Drinks,Tazo® Green Tea Latte,,130,,0.0,,26,,,,,,,,,,,Short Nonfat Milk,0.2,0.1,5.0,85.0,0.0,25.0,7.0,10%,4%,20%,2%,25
Starbucks,Tazo® Tea Drinks,Tazo® Green Tea Latte,,170,,0.1,,26,,,,,,,,,,,2% Milk,4,2.0,15.0,95.0,0.0,25.0,7.0,10%,6%,20%,2%,25
Starbucks,Tazo® Tea Drinks,Tazo® Green Tea Latte,,140,,0.0,,22,,,,,,,,,,,Soymilk,3,0.4,0.0,70.0,1.0,20.0,6.0,8%,4%,20%,10%,25
Starbucks,Tazo® Tea Drinks,Tazo® Green Tea Latte,,210,,0.0,,42,,,,,,,,,,,Tall Nonfat Milk,0.4,0.2,5.0,125.0,1.0,41.0,11.0,20%,10%,35%,4%,55
Starbucks,Tazo® Tea Drinks,Tazo® Green Tea Latte,,260,,0.2,,41,,,,,,,,,,,2% Milk,6,3.0,25.0,140.0,1.0,40.0,10.0,15%,10%,35%,4%,55
Starbucks,Tazo® Tea Drinks,Tazo® Green Tea Latte,,230,,0.0,,36,,,,,,,,,,,Soymilk,4.5,0.5,0.0,110.0,2.0,33.0,9.0,10%,10%,35%,15%,55
Starbucks,Tazo® Tea Drinks,Tazo® Green Tea Latte,,290,,0.0,,57,,,,,,,,,,,Grande Nonfat Milk,0.5,0.2,10.0,160.0,1.0,56.0,14.0,25%,15%,45%,4%,80
Starbucks,Tazo® Tea Drinks,Tazo® Green Tea Latte,,350,,0.2,,57,,,,,,,,,,,2% Milk,8,4.0,30.0,180.0,1.0,55.0,14.0,20%,15%,45%,4%,80
Starbucks,Tazo® Tea Drinks,Tazo® Green Tea Latte,,310,,0.0,,50,,,,,,,,,,,Soymilk,6,1.0,0.0,140.0,3.0,46.0,11.0,15%,15%,45%,25%,80
Starbucks,Tazo® Tea Drinks,Tazo® Green Tea Latte,,370,,0.0,,73,,,,,,,,,,,Venti Nonfat Milk,0.5,0.3,10.0,200.0,2.0,71.0,18.0,30%,20%,60%,6%,110
Starbucks,Tazo® Tea Drinks,Tazo® Green Tea Latte,,450,,0.3,,72,,,,,,,,,,,2% Milk,10,5.0,40.0,230.0,2.0,71.0,17.0,25%,20%,50%,6%,110
Starbucks,Tazo® Tea Drinks,Tazo® Green Tea Latte,,390,,0.0,,64,,,,,,,,,,,Soymilk,8,1.0,0.0,180.0,4.0,58.0,14.0,20%,20%,60%,30%,110
Starbucks,Tazo® Tea Drinks,Tazo® Full-Leaf Tea Latte,,80,,0.0,,16,,,,,,,,,,,Short Nonfat Milk,0.1,0.1,0.0,45.0,0.0,16.0,4.0,6%,0%,10%,0.00%,varies
Starbucks,Tazo® Tea Drinks,Tazo® Full-Leaf Tea Latte,,90,,0.1,,15,,,,,,,,,,,2% Milk,2,1.0,10.0,50.0,0.0,15.0,3.0,6%,0%,10%,0.00%,varies
Starbucks,Tazo® Tea Drinks,Tazo® Full-Leaf Tea Latte,,80,,0.0,,14,,,,,,,,,,,Soymilk,1.5,0.2,0.0,40.0,0.0,13.0,3.0,4%,0%,10%,6.00%,varies
Starbucks,Tazo® Tea Drinks,Tazo® Full-Leaf Tea Latte,,120,,0.0,,23,,,,,,,,,,,Tall Nonfat Milk,0.1,0.1,5.0,65.0,0.0,23.0,5.0,10%,0%,20%,0.00%,varies
Starbucks,Tazo® Tea Drinks,Tazo® Full-Leaf Tea Latte,,140,,0.1,,23,,,,,,,,,,,2% Milk,3,1.5,15.0,75.0,0.0,23.0,5.0,8%,0%,15%,0.00%,varies
Starbucks,Tazo® Tea Drinks,Tazo® Full-Leaf Tea Latte,,130,,0.0,,21,,,,,,,,,,,Soymilk,2.5,0.3,0.0,60.0,1.0,19.0,4.0,6%,0%,20%,8.00%,varies
Starbucks,Tazo® Tea Drinks,Tazo® Full-Leaf Tea Latte,,150,,0.0,,31,,,,,,,,,,,Grande Nonfat Milk,0.2,0.1,5.0,85.0,0.0,31.0,7.0,15%,0%,25%,0.00%,varies
Starbucks,Tazo® Tea Drinks,Tazo® Full-Leaf Tea Latte,,190,,0.1,,31,,,,,,,,,,,2% Milk,4,2.0,15.0,95.0,0.0,30.0,7.0,10%,0%,25%,0.00%,varies
Starbucks,Tazo® Tea Drinks,Tazo® Full-Leaf Tea Latte,,170,,0.0,,27,,,,,,,,,,,Soymilk,3.5,0.4,0.0,80.0,1.0,25.0,6.0,8%,0%,25%,10.00%,varies
Starbucks,Tazo® Tea Drinks,Tazo® Full-Leaf Tea Latte,,190,,0.0,,39,,,,,,,,,,,Venti Nonfat Milk,0.2,0.1,5.0,110.0,0.0,39.0,9.0,15%,0%,30%,0.00%,varies
Starbucks,Tazo® Tea Drinks,Tazo® Full-Leaf Tea Latte,,230,,0.2,,38,,,,,,,,,,,2% Milk,5,2.5,20.0,125.0,0.0,38.0,9.0,15%,0%,30%,0.00%,varies
Starbucks,Tazo® Tea Drinks,Tazo® Full-Leaf Tea Latte,,210,,0.0,,34,,,,,,,,,,,Soymilk,4,0.5,0.0,100.0,1.0,32.0,7.0,10%,0%,30%,15.00%,varies
Starbucks,Tazo® Tea Drinks,Tazo® Full-Leaf Red Tea Latte (Vanilla Rooibos),,80,,0.0,,16,,,,,,,,,,,Short Nonfat Milk,0.1,0.1,0.0,45.0,0.0,16.0,4.0,6%,0%,10%,0%,0
Starbucks,Tazo® Tea Drinks,Tazo® Full-Leaf Red Tea Latte (Vanilla Rooibos),,90,,0.1,,15,,,,,,,,,,,2% Milk,2,1.0,10.0,50.0,0.0,15.0,3.0,6%,0%,10%,0%,0
Starbucks,Tazo® Tea Drinks,Tazo® Full-Leaf Red Tea Latte (Vanilla Rooibos),,80,,0.0,,14,,,,,,,,,,,Soymilk,1.5,0.2,0.0,40.0,0.0,13.0,3.0,4%,0%,10%,6%,0
Starbucks,Tazo® Tea Drinks,Tazo® Full-Leaf Red Tea Latte (Vanilla Rooibos),,120,,0.0,,23,,,,,,,,,,,Tall Nonfat Milk,0.1,0.1,5.0,65.0,0.0,23.0,5.0,10%,0%,20%,0%,0
Starbucks,Tazo® Tea Drinks,Tazo® Full-Leaf Red Tea Latte (Vanilla Rooibos),,140,,0.1,,23,,,,,,,,,,,2% Milk,3,1.5,15.0,75.0,0.0,23.0,5.0,8%,0%,15%,0%,0
Starbucks,Tazo® Tea Drinks,Tazo® Full-Leaf Red Tea Latte (Vanilla Rooibos),,130,,0.0,,21,,,,,,,,,,,Soymilk,2.5,0.3,0.0,60.0,1.0,19.0,4.0,6%,0%,20%,8%,0
Starbucks,Tazo® Tea Drinks,Tazo® Full-Leaf Red Tea Latte (Vanilla Rooibos),,150,,0.0,,31,,,,,,,,,,,Grande Nonfat Milk,0.2,0.1,5.0,85.0,0.0,31.0,7.0,15%,0%,25%,0%,0
Starbucks,Tazo® Tea Drinks,Tazo® Full-Leaf Red Tea Latte (Vanilla Rooibos),,190,,0.1,,31,,,,,,,,,,,2% Milk,4,2.0,15.0,95.0,0.0,30.0,7.0,10%,0%,25%,0%,0
Starbucks,Tazo® Tea Drinks,Tazo® Full-Leaf Red Tea Latte (Vanilla Rooibos),,170,,0.0,,27,,,,,,,,,,,Soymilk,3.5,0.4,0.0,80.0,1.0,25.0,6.0,8%,0%,25%,10%,0
Starbucks,Tazo® Tea Drinks,Tazo® Full-Leaf Red Tea Latte (Vanilla Rooibos),,190,,0.0,,39,,,,,,,,,,,Venti Nonfat Milk,0.2,0.1,5.0,110.0,0.0,39.0,9.0,15%,0%,30%,0%,0
Starbucks,Tazo® Tea Drinks,Tazo® Full-Leaf Red Tea Latte (Vanilla Rooibos),,230,,0.2,,38,,,,,,,,,,,2% Milk,5,2.5,20.0,125.0,0.0,38.0,9.0,15%,0%,30%,0%,0
Starbucks,Tazo® Tea Drinks,Tazo® Full-Leaf Red Tea Latte (Vanilla Rooibos),,210,,0.0,,34,,,,,,,,,,,Soymilk,4,0.5,0.0,100.0,1.0,32.0,7.0,10%,0%,30%,15%,0
Starbucks,Shaken Iced Beverages,Iced Brewed Coffee (With Classic Syrup),,60,,0.0,,15,,,,,,,,,,,Tall,0,0.0,0.0,4.0,0.0,15.0,0.2,0%,0%,0%,0%,120
Starbucks,Shaken Iced Beverages,Iced Brewed Coffee (With Classic Syrup),,90,,0.0,,21,,,,,,,,,,,Grande,0.1,0.0,0.0,5.0,0.0,21.0,0.3,0%,0%,0%,0%,165
Starbucks,Shaken Iced Beverages,Iced Brewed Coffee (With Classic Syrup),,130,,0.0,,31,,,,,,,,,,,Venti,0.1,0.0,0.0,5.0,0.0,31.0,0.4,0%,0%,0%,0%,235
Starbucks,Shaken Iced Beverages,Iced Brewed Coffee (With Milk & Classic Syrup),,80,,0.0,,18,,,,,,,,,,,Tall Nonfat Milk,0.1,0.0,0.0,25.0,0.0,18.0,2.0,2%,0%,6%,0%,90
Starbucks,Shaken Iced Beverages,Iced Brewed Coffee (With Milk & Classic Syrup),,90,,0.0,,18,,,,,,,,,,,2% Milk,1,0.5,5.0,25.0,0.0,18.0,2.0,2%,0%,6%,0.00%,
Starbucks,Shaken Iced Beverages,Iced Brewed Coffee (With Milk & Classic Syrup),,80,,0.0,,17,,,,,,,,,,,Soymilk,1,0.1,0.0,20.0,0.0,17.0,2.0,2%,0%,6%,0%,90
Starbucks,Shaken Iced Beverages,Iced Brewed Coffee (With Milk & Classic Syrup),,110,,0.0,,24,,,,,,,,,,,Grande Nonfat Milk,0.1,0.0,0.0,30.0,0.0,24.0,2.0,4%,0%,8%,2%,90
Starbucks,Shaken Iced Beverages,Iced Brewed Coffee (With Milk & Classic Syrup),,120,,0.0,,24,,,,,,,,,,,2% Milk,1.5,0.5,5.0,35.0,0.0,24.0,2.0,4%,0%,8%,0%,125
Starbucks,Shaken Iced Beverages,Iced Brewed Coffee (With Milk & Classic Syrup),,110,,0.0,,23,,,,,,,,,,,Soymilk,1,0.1,0.0,30.0,0.0,22.0,2.0,2%,0%,8%,0%,125
Starbucks,Shaken Iced Beverages,Iced Brewed Coffee (With Milk & Classic Syrup),,160,,0.0,,36,,,,,,,,,,,Venti Nonfat Milk,0.1,0.1,0.0,50.0,0.0,36.0,4.0,6%,0%,10%,4%,125
Starbucks,Shaken Iced Beverages,Iced Brewed Coffee (With Milk & Classic Syrup),,180,,0.1,,36,,,,,,,,,,,2% Milk,2,1.0,10.0,55.0,0.0,36.0,4.0,6%,0%,10%,0%,170
Starbucks,Shaken Iced Beverages,Iced Brewed Coffee (With Milk & Classic Syrup),,170,,0.0,,34,,,,,,,,,,,Soymilk,1.5,0.2,0.0,45.0,0.0,33.0,3.0,4%,0%,10%,0%,170
Starbucks,Shaken Iced Beverages,Shaken Iced Tazo® Tea (With Classic Syrup),,60,,0.0,,15,,,,,,,,,,,Tall,0,0.0,0.0,0.0,0.0,15.0,0.0,0%,0%,0%,6%,170
Starbucks,Shaken Iced Beverages,Shaken Iced Tazo® Tea (With Classic Syrup),,80,,0.0,,21,,,,,,,,,,,Grande,0,0.0,0.0,0.0,0.0,21.0,0.0,0%,0%,0%,0%,Varies
Starbucks,Shaken Iced Beverages,Shaken Iced Tazo® Tea (With Classic Syrup),,120,,0.0,,31,,,,,,,,,,,Venti,0,0.0,0.0,0.0,0.0,31.0,0.0,0%,0%,0%,0%,Varies
Starbucks,Shaken Iced Beverages,Shaken Iced Tazo® Tea Lemonade (With Classic Syrup),,100,,0.0,,25,,,,,,,,,,,Tall,0,0.0,0.0,0.0,0.0,24.0,0.1,0%,10%,0%,0%,Varies
Starbucks,Shaken Iced Beverages,Shaken Iced Tazo® Tea Lemonade (With Classic Syrup),,130,,0.0,,33,,,,,,,,,,,Grande,0,0.0,0.0,0.0,0.0,33.0,0.1,0%,15%,0%,0%,Varies
Starbucks,Shaken Iced Beverages,Shaken Iced Tazo® Tea Lemonade (With Classic Syrup),,190,,0.0,,49,,,,,,,,,,,Venti,0,0.0,0.0,0.0,0.0,49.0,0.1,0%,20%,0%,0%,Varies
Starbucks,Smoothies,Banana Chocolate Smoothie,,280,,0.0,,53,,,,,,,,,,,Grande Nonfat Milk,2.5,1.5,5.0,150.0,7.0,34.0,20.0,10%,15%,20%,0%,Varies
Starbucks,Smoothies,Banana Chocolate Smoothie,,300,,0.1,,53,,,,,,,,,,,2% Milk,5,2.5,15.0,160.0,7.0,34.0,20.0,8%,15%,20%,20%,15
Starbucks,Smoothies,Banana Chocolate Smoothie,,290,,0.0,,51,,,,,,,,,,,Soymilk,4.5,1.5,5.0,150.0,7.0,31.0,19.0,6%,15%,20%,20%,15
Starbucks,Smoothies,Orange Mango Banana Smoothie,,260,,0.0,,54,,,,,,,,,,,Grande Nonfat Milk,1,0.3,5.0,120.0,6.0,37.0,16.0,50%,80%,10%,30%,15
Starbucks,Smoothies,Orange Mango Banana Smoothie,,270,,0.0,,53,,,,,,,,,,,2% Milk,1.5,0.5,5.0,125.0,6.0,37.0,16.0,50%,80%,10%,6%,0
Starbucks,Smoothies,Orange Mango Banana Smoothie,,270,,0.0,,53,,,,,,,,,,,Soymilk,1.5,0.4,5.0,120.0,6.0,36.0,15.0,50%,80%,10%,6%,0
Starbucks,Smoothies,Strawberry Banana Smoothie,,290,,0.0,,58,,,,,,,,,,,Grande Nonfat Milk,1,0.3,5.0,125.0,7.0,41.0,16.0,4%,100%,10%,8%,0
Starbucks,Smoothies,Strawberry Banana Smoothie,,290,,0.0,,58,,,,,,,,,,,2% Milk,2,1.0,5.0,125.0,7.0,41.0,16.0,4%,100%,10%,8%,0
Starbucks,Smoothies,Strawberry Banana Smoothie,,290,,0.0,,58,,,,,,,,,,,Soymilk,2,0.4,5.0,120.0,8.0,40.0,16.0,2%,100%,10%,8%,0
Starbucks,Frappuccino® Blended Coffee,Coffee,,160,,0.0,,36,,,,,,,,,,,Tall Nonfat Milk,0.1,0.0,0.0,160.0,0.0,36.0,3.0,4%,0%,10%,10%,0
Starbucks,Frappuccino® Blended Coffee,Coffee,,180,,0.1,,36,,,,,,,,,,,Whole Milk,2.5,1.5,10.0,160.0,0.0,36.0,3.0,4%,0%,8%,0%,70
Starbucks,Frappuccino® Blended Coffee,Coffee,,160,,0.0,,35,,,,,,,,,,,Soymilk,1.5,0.2,0.0,150.0,0.0,34.0,2.0,4%,0%,10%,0%,70
Starbucks,Frappuccino® Blended Coffee,Coffee,,220,,0.0,,51,,,,,,,,,,,Grande Nonfat Milk,0.1,0.1,0.0,210.0,0.0,50.0,4.0,6%,0%,10%,4%,70
Starbucks,Frappuccino® Blended Coffee,Coffee,,240,,0.1,,50,,,,,,,,,,,Whole Milk,3,2.0,10.0,220.0,0.0,50.0,3.0,4%,0%,10%,0%,95
Starbucks,Frappuccino® Blended Coffee,Coffee,,220,,0.0,,49,,,,,,,,,,,Soymilk,1.5,0.2,0.0,210.0,0.0,47.0,3.0,4%,0%,10%,0%,95
Starbucks,Frappuccino® Blended Coffee,Coffee,,310,,0.0,,70,,,,,,,,,,,Venti Nonfat Milk,0.1,0.1,5.0,300.0,0.0,69.0,6.0,10%,0%,20%,6%,95
Starbucks,Frappuccino® Blended Coffee,Coffee,,350,,0.2,,70,,,,,,,,,,,Whole Milk,5,3.0,15.0,300.0,0.0,69.0,5.0,8%,0%,15%,2%,130
Starbucks,Frappuccino® Blended Coffee,Coffee,,310,,0.0,,68,,,,,,,,,,,Soymilk,2.5,0.3,0.0,300.0,1.0,66.0,5.0,6%,0%,20%,2%,130
Starbucks,Frappuccino® Blended Coffee,Mocha (Without Whipped Cream),,180,,0.0,,42,,,,,,,,,,,Tall Nonfat Milk,0.5,0.4,0.0,150.0,1.0,40.0,3.0,4%,0%,10%,8%,130
Starbucks,Frappuccino® Blended Coffee,Mocha (Without Whipped Cream),,200,,0.1,,42,,,,,,,,,,,Whole Milk,3,2.0,10.0,160.0,1.0,40.0,3.0,4%,0%,8%,6%,70
Starbucks,Frappuccino® Blended Coffee,Mocha (Without Whipped Cream),,180,,0.0,,40,,,,,,,,,,,Soymilk,2,0.5,0.0,150.0,1.0,38.0,3.0,4%,0%,10%,10%,70
Starbucks,Frappuccino® Blended Coffee,Mocha (Without Whipped Cream),,260,,0.0,,61,,,,,,,,,,,Grande Nonfat Milk,1,0.5,0.0,220.0,1.0,58.0,4.0,6%,0%,10%,8%,110
Starbucks,Frappuccino® Blended Coffee,Mocha (Without Whipped Cream),,290,,0.1,,61,,,,,,,,,,,Whole Milk,4,2.5,10.0,220.0,1.0,58.0,4.0,4%,0%,10%,8%,110
Starbucks,Frappuccino® Blended Coffee,Mocha (Without Whipped Cream),,260,,0.0,,59,,,,,,,,,,,Soymilk,2.5,0.5,0.0,220.0,1.0,55.0,4.0,4%,0%,10%,15%,110
Starbucks,Frappuccino® Blended Coffee,Mocha (Without Whipped Cream),,340,,0.0,,80,,,,,,,,,,,Venti Nonfat Milk,1,0.5,5.0,300.0,1.0,76.0,7.0,10%,0%,15%,10%,140
Starbucks,Frappuccino® Blended Coffee,Mocha (Without Whipped Cream),,390,,0.1,,80,,,,,,,,,,,Whole Milk,6,3.5,15.0,300.0,1.0,76.0,6.0,8%,0%,15%,10%,140
Starbucks,Frappuccino® Blended Coffee,Mocha (Without Whipped Cream),,350,,0.0,,78,,,,,,,,,,,Soymilk,3,1.0,0.0,290.0,2.0,73.0,6.0,6%,0%,20%,20%,140
Starbucks,Frappuccino® Blended Coffee,Caramel (Without Whipped Cream),,180,,0.0,,42,,,,,,,,,,,Tall Nonfat Milk,0.1,0.0,0.0,160.0,0.0,41.0,3.0,4%,0%,10%,0%,70
Starbucks,Frappuccino® Blended Coffee,Caramel (Without Whipped Cream),,200,,0.1,,42,,,,,,,,,,,Whole Milk,2.5,1.5,10.0,160.0,0.0,41.0,3.0,4%,0%,8%,0%,70
Starbucks,Frappuccino® Blended Coffee,Caramel (Without Whipped Cream),,180,,0.0,,40,,,,,,,,,,,Soymilk,1.5,0.2,0.0,150.0,0.0,39.0,2.0,4%,0%,10%,4%,70
Starbucks,Frappuccino® Blended Coffee,Caramel (Without Whipped Cream),,280,,0.0,,60,,,,,,,,,,,Grande Nonfat Milk,0.1,0.1,0.0,220.0,0.0,59.0,4.0,6%,0%,10%,0%,100
Starbucks,Frappuccino® Blended Coffee,Caramel (Without Whipped Cream),,280,,0.1,,60,,,,,,,,,,,Whole Milk,3.5,2.0,10.0,220.0,0.0,59.0,3.0,4%,0%,10%,0%,100
Starbucks,Frappuccino® Blended Coffee,Caramel (Without Whipped Cream),,260,,0.0,,58,,,,,,,,,,,Soymilk,1.5,0.2,0.0,220.0,0.0,56.0,3.0,4%,0%,10%,6%,100
Starbucks,Frappuccino® Blended Coffee,Caramel (Without Whipped Cream),,330,,0.0,,78,,,,,,,,,,,Venti Nonfat Milk,0.1,0.1,5.0,290.0,0.0,77.0,5.0,10%,0%,15%,2%,130
Starbucks,Frappuccino® Blended Coffee,Caramel (Without Whipped Cream),,370,,0.1,,78,,,,,,,,,,,Whole Milk,5,3.0,15.0,300.0,0.0,77.0,5.0,8%,0%,15%,2%,130
Starbucks,Frappuccino® Blended Coffee,Caramel (Without Whipped Cream),,340,,0.0,,75,,,,,,,,,,,Soymilk,2.5,0.3,0.0,290.0,1.0,73.0,5.0,6%,0%,20%,8%,130
Starbucks,Frappuccino® Blended Coffee,Java Chip (Without Whipped Cream),,220,,0.0,,47,,,,,,,,,,,Tall Nonfat Milk,3,2.0,0.0,170.0,1.0,44.0,4.0,4%,0%,10%,20%,75
Starbucks,Frappuccino® Blended Coffee,Java Chip (Without Whipped Cream),,240,,0.1,,47,,,,,,,,,,,Whole Milk,5,3.5,10.0,170.0,1.0,44.0,4.0,4%,0%,8%,20%,75
Starbucks,Frappuccino® Blended Coffee,Java Chip (Without Whipped Cream),,220,,0.0,,45,,,,,,,,,,,Soymilk,4,2.5,0.0,170.0,1.0,42.0,3.0,4%,0%,10%,20%,75
Starbucks,Frappuccino® Blended Coffee,Java Chip (Without Whipped Cream),,310,,0.0,,67,,,,,,,,,,,Grande Nonfat Milk,4,3.0,0.0,250.0,2.0,62.0,5.0,6%,0%,10%,25%,110
Starbucks,Frappuccino® Blended Coffee,Java Chip (Without Whipped Cream),,340,,0.1,,67,,,,,,,,,,,Whole Milk,7,5.0,10.0,250.0,2.0,62.0,5.0,4%,0%,10%,25%,110
Starbucks,Frappuccino® Blended Coffee,Java Chip (Without Whipped Cream),,310,,0.0,,65,,,,,,,,,,,Soymilk,6,3.5,0.0,240.0,2.0,60.0,4.0,4%,0%,10%,30%,110
Starbucks,Frappuccino® Blended Coffee,Java Chip (Without Whipped Cream),,420,,0.0,,90,,,,,,,,,,,Venti Nonfat Milk,5,4.0,5.0,340.0,2.0,84.0,7.0,10%,0%,20%,35%,145
Starbucks,Frappuccino® Blended Coffee,Java Chip (Without Whipped Cream),,460,,0.2,,90,,,,,,,,,,,Whole Milk,10,7.0,15.0,340.0,2.0,84.0,7.0,6%,0%,15%,35%,145
Starbucks,Frappuccino® Blended Coffee,Java Chip (Without Whipped Cream),,430,,0.0,,88,,,,,,,,,,,Soymilk,8,4.5,0.0,330.0,3.0,80.0,6.0,6%,0%,20%,40%,145
Starbucks,Frappuccino® Light Blended Coffee,Coffee,,90,,0.0,,20,,,,,,,,,,,Tall Nonfat Milk,0.1,0.0,0.0,160.0,0.0,19.0,3.0,4%,0%,10%,0%,70
Starbucks,Frappuccino® Light Blended Coffee,Coffee,,120,,0.0,,26,,,,,,,,,,,Grande Nonfat Milk,0.1,0.1,0.0,210.0,0.0,26.0,3.0,6%,0%,10%,0%,95
Starbucks,Frappuccino® Light Blended Coffee,Coffee,,160,,0.0,,34,,,,,,,,,,,Venti Nonfat Milk,0.1,0.1,5.0,270.0,0.0,33.0,5.0,8%,0%,15%,2%,120
Starbucks,Frappuccino® Light Blended Coffee,Mocha,,110,,0.0,,24,,,,,,,,,,,Tall Nonfat Milk,0.5,0.4,0.0,150.0,1.0,23.0,3.0,4%,0%,8%,6%,70
Starbucks,Frappuccino® Light Blended Coffee,Mocha,,150,,0.0,,33,,,,,,,,,,,Grande Nonfat Milk,1,0.5,0.0,200.0,1.0,30.0,4.0,6%,0%,10%,8%,95
Starbucks,Frappuccino® Light Blended Coffee,Mocha,,210,,0.0,,46,,,,,,,,,,,Venti Nonfat Milk,1,0.5,5.0,280.0,1.0,42.0,6.0,8%,0%,15%,10%,130
Starbucks,Frappuccino® Light Blended Coffee,Caramel,,100,,0.0,,23,,,,,,,,,,,Tall Nonfat Milk,0.1,0.0,0.0,140.0,0.0,23.0,3.0,4%,0%,8%,0%,65
Starbucks,Frappuccino® Light Blended Coffee,Caramel,,150,,0.0,,33,,,,,,,,,,,Grande Nonfat Milk,0.1,0.1,0.0,200.0,0.0,32.0,3.0,6%,0%,10%,0%,90
Starbucks,Frappuccino® Light Blended Coffee,Caramel,,200,,0.0,,44,,,,,,,,,,,Venti Nonfat Milk,0.1,0.1,5.0,270.0,0.0,43.0,5.0,8%,0%,15%,2%,120
Starbucks,Frappuccino® Light Blended Coffee,Java Chip,,150,,0.0,,30,,,,,,,,,,,Tall Nonfat Milk,3,2.0,0.0,170.0,1.0,27.0,4.0,4%,0%,10%,20%,70
